"product_id","product_name","stock","product_code","ean","sku","category","our_price_brutto","tax","weight","description0","description1","description2","description3","description4","image0","image1","image2","image3","image4","image5","image6","image7","image8","image9","image10","image11","image12","image13","image14","image15","producer","color","width","height","wasModified","wasImported","exception",
"192784", "192L784 FLAMASTRY CRICCO 12 KOL. OP.", "500", "CR380K12", "5902198798163", "192L784", "Artykuły piśmiennicze > Pisaki i flamastry biurowe", "4.54", "23", "0.00", "Delikatny tusz na bazie wody w jasnych, intensywnych kolorach<br>. Obudowa z tworzywa sztucznego w kolorze tuszu<br>. Miękka końcówka o grubości linii pisania 1-1,5mm<br>. Wentylowana zatyczka<br>. Doskonałe do pisania, rysowania i kolorowania na jasnym papierze<br>. Opakowanie kartonowe z zawieszką.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17742/58810_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17742/58811_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17742/58812_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192785", "192L785 FLAMASTRY DWUSTRONNE CRICCO 12 24", "500", "CR386K1224", "5902884163596", "192L785", "Artykuły piśmiennicze > Pisaki i flamastry biurowe", "11.83", "23", "0.00", "- zestaw 12 pisaków dwustronnych - każda strona w innym kolorze<br>- model pozwala na posiadanie aż 24 kolorów w niewielkim opakowaniu lub piórniku<br>- żywe, intensywne kolory<br>- trójkątna ergonomiczna obudowa zapewnia komfortowe kolorowanie<br>- praktyczne, twarde pudełko z przegródkami i rączką może służyć jako piórnik do przechowywania", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17608/57826_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17608/57827_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17608/57828_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17608/57829_M0.png", "http://zasoby.amexb2x.com/zdjecia/17608/9726_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192786", "192L786 PISAKI WYMAZYWALNE MAGICZNE CRICCOKPL.7 1", "500", "CR387K8", "5902198794127", "192L786", "Artykuły piśmiennicze > Pisaki i flamastry biurowe", "8.04", "23", "0.00", "Zestaw ośmiu miękkich pisaków do kolorowania, idealne do zabawy w domu i prac plastycznych w szkole. W kolorowym kartonowym pudełku z okienkiem i zawieszką znajduje się 7 kolorowych pisaków w najbardziej popularnych kolorach oraz dodatkowy pisak wymazujący.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/12566/8046_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12566/8047_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192787", "192L787 PISAKI DWUSTRONNE Z PIECZĄTKAMI 10", "500", "CR388K10", "5902198794110", "192L787", "Artykuły piśmiennicze > Pisaki i flamastry biurowe", "13.73", "23", "0.00", "Super miękkie, grube pisaki dwustronne do malowania i kolorowania. Dzięki spiczastej końcówce z jednej strony doskonale sprawdzają się zarówno przy zaznaczaniu małych detali, jak i większych elementów. Z drugiej strony pisaki mają fantazyjne, kolorowe pieczątki. 10 pisaków w kartonowym opakowaniu z okienkiem.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/12565/57891_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12565/57892_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12565/57911_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12565/8044_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12565/8045_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192788", "192L788 PISAKI PĘDZELKOWE CRICCO 11 1", "500", "CR389K12", "5902884160649", "192L788", "Artykuły piśmiennicze > Pisaki i flamastry biurowe", "11.83", "23", "0.00", "Zestaw flamastrów w pisaku z miękką końcówką pędzelkową z syntetycznego włosia, umożliwiającego przyjemne i precyzyjne kolorowanie. W zestawie znajduje się czarny pisak konturowy z twardszą końcówką. Pisaki mają żywe i intensywne kolory. Jest to doskonały substytut dla standardowych flamastrów lub farb akwarelowych. Wygodne, twarde pudełko z przegródkami może służyć jako piórnik do przechowywania pisaków.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/14677/57814_M0.png", "http://zasoby.amexb2x.com/zdjecia/14677/8875_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/14677/8876_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/14677/8877_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192789", "192L789 PISAKI PĘDZELKOWE CRICCO 23 1", "500", "CR389K24", "5902884163565", "192L789", "Artykuły piśmiennicze > Pisaki i flamastry biurowe", "23.67", "23", "0.00", "- pisaki z miękką końcówką w kształcie pędzelka z syntetycznego włosia<br>- delikatny tusz w żywych, intensywnych kolorach odpowiedni do jasnego papieru<br>- doskonała alternatywa dla standardowych pisaków i farb akwarelowych<br>- idealne do kolorowania, cieniowania i wykonywania ozdobnych napisów<br>- zestaw 12 lub 24 kolorów (11/23 pisaki z końcówką pędzelkową + 1 czarny pisak do konturowania)<br>- praktyczne plastikowe opakowanie z zawieszką w kształcie kasetki z przegródkami do wygodnego przechowywania", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17607/57822_M0.png", "http://zasoby.amexb2x.com/zdjecia/17607/9725_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192790", "192L790 DZIURKACZ DEKORACYJNY MINI CRAFT", "500", "CR400", "5902884165668", "192L790", "Artykuły biurowe > Dziurkacz biurowy", "3.31", "23", "0.00", "Doskonałe narzędzie do wykonywania ozdób i kreatywnych wzorów na papierze. <br>Wysokiej jakości metalowy mechanizm pozwalający wykonać dokładne kształty jednym naciśnięciem<br>. Dzięki niewielkim rozmiarom dziurkacz zmieści się w każdym piórniku. <br>4 kolory / 8 wzorów: nutka, tulipan, motylek, gwiazdka, serduszko, łapka, autko, miś. <br>Display 24 sztuki mix wzorów", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17616/9732_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17616/9733_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17616/9734_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192791", "192L791 NOŻYCZKI SZKOLNE CRICCO Z LINIJKĄ", "500", "CR405", "5902884164296", "192L791", "Artykuły szkolne > Artykuły plastyczne > Nożyczki", "2.36", "23", "0.00", "Ostrze ze stali nierdzewnej z zaokrąglonymi końcami<br>. Plastikowy, profilowany uchwyt zapewniający komfort cięcia<br>. Na ostrzu nadrukowana dokładna, praktyczna linijka z podziałką<br>. Dostępne w wersji dla prawo. I leworęcznych (CR410)<br>. 3 kolory: żółty, zielony oraz niebieski<br>. opakowanie blistrowe z zawieszką.", "", "", "", "", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17638/58782_M0.jpg", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192792", "192L792 NOŻYCZKI SZKOLNE CRICCO DLA", "500", "CR410", "5902884164357", "192L792", "Artykuły szkolne > Artykuły plastyczne > Nożyczki", "2.36", "23", "0.00", "Ostrze ze stali nierdzewnej z zaokrąglonymi końcami<br>. Plastikowy, profilowany uchwyt zapewniający komfort cięcia<br>. Na ostrzu nadrukowana dokładna, praktyczna linijka z podziałką. Dostępne w wersji dla lewo- i praworęcznych (CR405)<br>. 3 kolory: fioletowy, zielony oraz pomarańczowy. Opakowanie blistrowe z zawieszką", "", "", "", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17639/58808_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192793", "192L793 NOŻYCZKI CRICCO DEKORACYJNE CRAFT", "500", "CR415", "5902884164388", "192L793", "Artykuły szkolne > Artykuły plastyczne > Nożyczki", "4.72", "23", "0.00", "Idealne rozwiązanie do wszelkich wycinanek kreatywnych<br>. Plastikowe uchwyty i osłonięte ostrza zapewniają bezpieczną zabawę<br>. Ostrza pozwalają na uzyskanie wielu ciekawych linii cięcia<br>. Nożyczki dostępne w różnych kolorach. Opakowanie blistrowe z zawieszką.", "", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17640/58826_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192794", "192L794 NOŻYCZKI SZKOLNE CRICCO Z", "500", "CR420", "5902884164418", "192L794", "Artykuły szkolne > Artykuły plastyczne > Nożyczki", "3.31", "23", "0.00", "Idealne do cięcia papieru i tektury. Doskonałe na zajęcia plastyki i do prac kreatywnych w domu<br>. Wbudowany mechanizm sprężynowy zapewniający ergonomię pracy<br>. Zabezpieczone ostrza chronią przed skaleczeniem<br>. Ostrze ze stali nierdzewnej<br>. Dostępne kolory: zielony, żółty i czerwony<br>. Opakowanie blistrowe z zawieszką.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17641/58814_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192795", "192L795 NOŻYCZKI SZKOLNE CRICCO SUPER ERGONOMY13", "500", "CR425", "5902884164470", "192L795", "Artykuły szkolne > Artykuły plastyczne > Nożyczki", "3.31", "23", "0.00", "Nożyczki z super miękkimi uchwytami z tworzywa sztucznego. <br>Gumowe wstawkami zapewniają maksymalną wygodę użytkowania<br>. Profilowany uchwyt dostosowany do dziecięcych dłoni. <br>Ostrza ze stali nierdzewnej z zaokrąglonymi dla bezpieczeństwa końcami. <br>Nożyczki dostępne w różnych kolorach.", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17747/16893_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17747/58839_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192796", "192L796 NOŻYCZKI SZKOLNE CRICCO Z MIĘKKIMI", "500", "CR430", "5902884164500", "192L796", "Artykuły szkolne > Artykuły plastyczne > Nożyczki", "3.69", "23", "0.00", "Nożyczki z super miękkimi uchwytami z tworzywa sztucznego. Z gumowymi wstawkami dla zapewnienia maksymalnej wygody użytkowania. <br>Profilowany uchwyt dostosowany do dziecięcych dłoni. <br>Ostrza ze stali nierdzewnej z zaokrąglonymi dla bezpieczeństwa końcami. <br>Nożyczki dostępne w różnych kolorach.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17748/16894_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/17748/9799_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192797", "192L797 NOŻYCZKI CRICCO DEKORACYJNE CRAFT Z", "500", "CR435", "5902884164999", "192L797", "Artykuły szkolne > Artykuły plastyczne > Nożyczki", "7.56", "23", "0.00", "Idealne rozwiązanie do wszelkich wycinanek. <br>W zestawie nożyczki o długości 15,5cm. Z trzema wymiennymi kompletami ostrzy o różnych kształtach wycinania. <br>Każda z wymiennych końcówek jest w innym kolorze. <br>Plastikowa rączka i osłonięte dla bezpieczeństwa ostrza. <br>Opakowanie blistrowe z zawieszką.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/17749/9800_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192798", "192L798 PASTELE OLEJNE CRICCO 12", "500", "CR481K12/A", "5907377378105", "192L798", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "4.92", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo dobre mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie. Do wyboru 4 designy opakowań.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10629/58862_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10629/6926_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10629/6927_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10629/6928_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192799", "192L799 PASTELE OLEJNE CRICCO 12", "500", "CR481K12/B", "5907377378228", "192L799", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "4.92", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo dobre mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie. Do wyboru 4 designy opakowań.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10630/58873_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10630/6929_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10630/6930_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10630/6931_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192800", "192L800 PASTELE OLEJNE CRICCO 12", "500", "CR481K12/C", "5907377378259", "192L800", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "4.92", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo dobre mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie. Do wyboru 4 designy opakowań.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10631/58872_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10631/6932_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10631/6933_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10631/6934_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192801", "192L801 PASTELE OLEJNE CRICCO 12", "500", "CR481K12/D", "5907377378280", "192L801", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "4.92", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo dobre mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie. Do wyboru 4 designy opakowań.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10632/58871_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10632/6935_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10632/6936_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10632/6937_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192802", "192L802 PASTELE OLEJNE CRICCO 24", "500", "CR481K24/A", "5907377378136", "192L802", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "9.46", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo dobre mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie. Do wyboru 2 designy opakowań.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10633/58863_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10633/58864_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10633/58865_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10633/6938_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10633/6939_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192803", "192L803 PASTELE OLEJNE CRICCO 24", "500", "CR481K24/B", "5907377378310", "192L803", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "9.46", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo dobre mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie. Do wyboru 2 designy opakowań.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10634/58874_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10634/58875_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10634/58876_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10634/6940_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10634/6941_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192804", "192L804 PASTELE OLEJNE CRICCO 36", "500", "CR481K36", "5907377378167", "192L804", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "14.67", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo dobre mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10635/58866_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10635/58867_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10635/58868_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10635/6942_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/10635/6943_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192805", "192L805 PASTELE OLEJNE CRICCO KPL. 48", "500", "CR481K48", "5902198793991", "192L805", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "21.3", "23", "0.00", "Pastele olejne najwyższej jakości intensywnie nasączone barwnikami. W każdym pudełku narzędzie do drapania rysunku. Bardzo łatwe mieszanie kolorów dzięki późno osiągalnemu efektowi woskowania. Każda pastela w ochronnej papierowej obwolucie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/12557/58869_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12557/58870_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12557/8025_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12557/8026_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12557/8027_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192806", "192L806 PASTELE SUCHE CRICCO KPL. 12", "500", "CR491K12", "5902198794745", "192L806", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "7.1", "23", "0.00", "Zestaw wysokiej jakości pasteli suchych w eleganckim, prezentacyjnym opakowaniu kartonowym. Odpowiednio dobrane pigmenty pozwalają na idealne mieszanie kolorów. Kwadratowy kształt i unikalna długość 25 mm zwiększają komfort użycia. Dostępne w 12, 24 oraz 36 kolorach.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/12558/57898_M0.png", "http://zasoby.amexb2x.com/zdjecia/12558/8028_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12558/8029_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12558/8030_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192807", "192L807 PASTELE SUCHE CRICCO KPL. 24", "500", "CR491K24", "5902198794776", "192L807", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "14.19", "23", "0.00", "Zestaw wysokiej jakości pasteli suchych w eleganckim, prezentacyjnym opakowaniu kartonowym. Odpowiednio dobrane pigmenty pozwalają na idealne mieszanie kolorów. Kwadratowy kształt i unikalna długość 25 mm zwiększają komfort użycia. Dostępne w 12, 24 oraz 36 kolorach.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/12559/58854_M0.png", "http://zasoby.amexb2x.com/zdjecia/12559/8031_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12559/8032_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12559/8033_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192808", "192L808 PASTELE SUCHE CRICCO KPL. 36", "500", "CR491K36", "5902198794806", "192L808", "Artykuły szkolne > Artykuły plastyczne > Kredki i pastele", "21.3", "23", "0.00", "Zestaw wysokiej jakości pasteli suchych w eleganckim, prezentacyjnym opakowaniu kartonowym. Odpowiednio dobrane pigmenty pozwalają na idealne mieszanie kolorów. Kwadratowy kształt i unikalna długość 25 mm zwiększają komfort użycia. Dostępne w 12, 24 oraz 36 kolorach.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/12560/58877_M0.png", "http://zasoby.amexb2x.com/zdjecia/12560/8034_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12560/8035_M0.jpg", "http://zasoby.amexb2x.com/zdjecia/12560/8036_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192809", "192L809 FARBA TEMPERA CRICCO 500ML", "113", "CR500/B", "5902198791010", "192L809", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze białym.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10963/7132_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192810", "192L810 FARBA TEMPERA CRICCO 500ML", "80", "CR500/BR", "5902198791744", "192L810", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze brązowym.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10966/7135_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192811", "192L811 FARBA TEMPERA CRICCO 500ML", "117", "CR500/C", "5902198791003", "192L811", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze czarnym.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10962/7131_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192812", "192L812 FARBA TEMPERA CRICCO 500ML CIEMNA", "114", "CR500/CN", "5902198791737", "192L812", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze ciemnoniebieskim.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10965/7134_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192813", "192L813 FARBA TEMPERA CRICCO 500ML", "153", "CR500/CZ", "5902198790976", "192L813", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze czerwonym.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10959/7128_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192814", "192L814 FARBA TEMPERA CRICCO 500ML JASNA", "63", "CR500/JN", "5902198790990", "192L814", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze jasnoniebieskim.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10961/7130_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192815", "192L815 FARBA TEMPERA CRICCO 500ML", "143", "CR500/P", "5902198791720", "192L815", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze pomarańczowym.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10964/7133_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192816", "192L816 FARBA TEMPERA CRICCO 500ML", "110", "CR500/Z", "5902198790969", "192L816", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze żółtym.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10958/7127_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
"192817", "192L817 FARBA TEMPERA CRICCO 500ML", "129", "CR500/ZI", "5902198790983", "192L817", "Artykuły szkolne > Artykuły plastyczne > Farby plakatowe i akwarele", "9.94", "23", "0.00", "Wysokiej jakości farba w kolorze zielonym.  Dzięki gęstej konsystencji posiada bardzo dobre właściwości kryjące. Przeznaczona do malowania na różnego rodzaju powierzchniach. Specjalny aplikator ułatwia dozowanie użycia farby. Łatwe mieszanie kolorów i efektowne odcienie pośrednie.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/10960/7129_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "CRICCO", "", "", "", "0", "0", "0"
